VRM,Unused1,CAPMan,CAPMod,CAPDer,RegisteredDate,CAPID,Mileage,Unused2,Unused3,Unused4,Unused5,Unused6,Unused7,Unused8,Unused9,Monthly_Clean,Unused10,Unused11,Monthly_Retail,Unused12,Unused13,Unused14,Database,Unused16,Unused17,Unused18,Unused19,Unused20,Live_Clean,Unused21,Unused22,Live_Retail
DN70ZFP,,VAUXHALL,GRANDLAND X HATCHBACK,1.6 Hybrid4 300 Elite Nav 5dr Auto,30/09/2020,88900,47799,,,,,,,,,13100,,,15195,,,,CAR,,,,,,13100,,,15200
DN70ZBZ,,VAUXHALL,GRANDLAND X HATCHBACK,1.6 Hybrid4 300 Elite Nav 5dr Auto,30/09/2020,88900,52111,,,,,,,,,12800,,,14895,,,,CAR,,,,,,12800,,,14900
DN70ZCA,,VAUXHALL,GRANDLAND X HATCHBACK,1.6 Hybrid4 300 Elite Nav 5dr Auto,30/09/2020,88900,42970,,,,,,,,,13450,,,15550,,,,CAR,,,,,,13450,,,15550
DN70ZDC,,VAUXHALL,GRANDLAND X HATCHBACK,1.6 Hybrid4 300 Elite Nav 5dr Auto,30/09/2020,88900,52376,,,,,,,,,12800,,,14895,,,,CAR,,,,,,12800,,,14900
DN70ZFR,,VAUXHALL,GRANDLAND X HATCHBACK,1.6 Hybrid4 300 Elite Nav 5dr Auto,30/09/2020,88900,69660,,,,,,,,,11750,,,13850,,,,CAR,,,,,,11750,,,13850
DN70ZBY,,VAUXHALL,GRANDLAND X HATCHBACK,1.6 Hybrid4 300 Elite Nav 5dr Auto,30/09/2020,88900,47036,,,,,,,,,13100,,,15195,,,,CAR,,,,,,13100,,,15200
DN70HZA,,VAUXHALL,GRANDLAND X HATCHBACK,1.6 Hybrid4 300 Elite Nav 5dr Auto,30/09/2020,88900,45019,,,,,,,,,13250,,,15350,,,,CAR,,,,,,13250,,,15350
DL70JZM,,VAUXHALL,GRANDLAND X HATCHBACK,1.6 Hybrid4 300 Elite Nav 5dr Auto,31/10/2020,88900,47550,,,,,,,,,13100,,,15195,,,,CAR,,,,,,13100,,,15200
DN70HNE,,VAUXHALL,GRANDLAND X HATCHBACK,1.6 Hybrid4 300 Elite Nav 5dr Auto,30/09/2020,88900,40876,,,,,,,,,13600,,,15695,,,,CAR,,,,,,13600,,,15700
DL70JYU,,VAUXHALL,GRANDLAND X HATCHBACK,1.6 Hybrid4 300 Elite Nav 5dr Auto,31/10/2020,88900,43750,,,,,,,,,13400,,,15495,,,,CAR,,,,,,13400,,,15500
DP21YFV,,VAUXHALL,GRANDLAND X HATCHBACK,1.6 Hybrid4 300 Elite Nav 5dr Auto,29/07/2021,88900,43124,,,,,,,,,13800,,,15895,,,,CAR,,,,,,13800,,,15900
DL70JYO,,VAUXHALL,GRANDLAND X HATCHBACK,1.6 Hybrid4 300 Ultimate Nav 5dr Auto,31/10/2020,88902,36785,,,,,,,,,14350,,,16395,,,,CAR,,,,,,14350,,,16400
YS70LXE,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SE Premium 5dr,14/12/2020,92359,32030,,,,,,,,,10100,,,12150,,,,CAR,,,,,,10150,,,12250
FH70FNY,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,31/12/2020,90018,43557,,,,,,,,,10150,,,12250,,,,CAR,,,,,,10250,,,12350
FH70FKB,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,31/12/2020,90018,42632,,,,,,,,,10200,,,12295,,,,CAR,,,,,,10300,,,12400
FH70FWW,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,31/12/2020,90018,40926,,,,,,,,,10300,,,12395,,,,CAR,,,,,,10400,,,12500
FH70FXT,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,31/12/2020,90018,41865,,,,,,,,,10250,,,12350,,,,CAR,,,,,,10350,,,12450
FH70FDF,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,31/12/2020,90018,46135,,,,,,,,,10000,,,12095,,,,CAR,,,,,,10100,,,12200
FH70FWU,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,31/12/2020,90018,36498,,,,,,,,,10500,,,12595,,,,CAR,,,,,,10600,,,12700
KN21FUB,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,31/03/2021,90018,42020,,,,,,,,,10500,,,12595,,,,CAR,,,,,,10600,,,12700
KN21FWE,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,31/03/2021,90018,50585,,,,,,,,,10100,,,12195,,,,CAR,,,,,,10200,,,12300
DS21UJJ,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,31/03/2021,90018,46786,,,,,,,,,10300,,,12395,,,,CAR,,,,,,10400,,,12500
DS21UKT,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,31/03/2021,90018,44102,,,,,,,,,10400,,,12495,,,,CAR,,,,,,10500,,,12600
YE21NZX,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,05/06/2021,90018,30000,,,,,,,,,11250,,,13350,,,,CAR,,,,,,11350,,,13450
DW70FCG,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,30/01/2021,90018,34794,,,,,,,,,10750,,,12850,,,,CAR,,,,,,10850,,,12950
DT70ZTN,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,30/01/2021,90018,39306,,,,,,,,,10450,,,12550,,,,CAR,,,,,,10550,,,12650
DW70EVD,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,30/01/2021,90018,41565,,,,,,,,,10350,,,12450,,,,CAR,,,,,,10450,,,12550
DW70ESY,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,30/01/2021,90018,51412,,,,,,,,,9850,,,11950,,,,CAR,,,,,,9950,,,12050
DT70LKY,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,30/01/2021,90018,47836,,,,,,,,,10050,,,12150,,,,CAR,,,,,,10150,,,12250
DT70USG,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,30/01/2021,90018,43492,,,,,,,,,10250,,,12350,,,,CAR,,,,,,10350,,,12450
DT70ZNH,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,30/01/2021,90018,49843,,,,,,,,,9950,,,12095,,,,CAR,,,,,,10050,,,12150
DT70UJK,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,30/01/2021,90018,44659,,,,,,,,,10200,,,12295,,,,CAR,,,,,,10300,,,12400
DT70ZLK,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,30/01/2021,90018,41253,,,,,,,,,10350,,,12450,,,,CAR,,,,,,10450,,,12550
DW70EBK,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,22/02/2021,90018,52228,,,,,,,,,9800,,,11895,,,,CAR,,,,,,9900,,,12000
DW70EXF,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,30/01/2021,90018,39023,,,,,,,,,10450,,,12550,,,,CAR,,,,,,10550,,,12650
PF70KGX,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr Auto,22/12/2020,90019,35713,,,,,,,,,11700,,,13795,,,,CAR,,,,,,11850,,,13950
SH70FFA,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr Auto,30/10/2020,90019,42346,,,,,,,,,11300,,,13395,,,,CAR,,,,,,11450,,,13500
FH70FUD,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr Auto,31/12/2020,90019,37832,,,,,,,,,11600,,,13695,,,,CAR,,,,,,11750,,,13850
DS21UJL,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr Auto,31/03/2021,90019,45455,,,,,,,,,11500,,,13550,,,,CAR,,,,,,11600,,,13700
DT70LVM,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr Auto,22/02/2021,90019,42813,,,,,,,,,11450,,,13495,,,,CAR,,,,,,11550,,,13600
DT70LUW,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr Auto,22/02/2021,90019,45079,,,,,,,,,11250,,,13350,,,,CAR,,,,,,11350,,,13450
DW70ERJ,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr Auto,30/01/2021,90019,44093,,,,,,,,,11300,,,13395,,,,CAR,,,,,,11400,,,13500
DT70LXM,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr Auto,22/02/2021,90019,44806,,,,,,,,,11300,,,13395,,,,CAR,,,,,,11400,,,13500
DT70LXK,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr Auto,22/02/2021,90019,47538,,,,,,,,,11150,,,13250,,,,CAR,,,,,,11250,,,13350
DT70LWA,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr Auto,22/02/2021,90019,34750,,,,,,,,,11900,,,13995,,,,CAR,,,,,,12000,,,14100
DT70UGD,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr Auto,30/01/2021,90019,44800,,,,,,,,,11300,,,13395,,,,CAR,,,,,,11400,,,13500
DW70EPA,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr Auto,30/01/2021,90019,47901,,,,,,,,,11150,,,13250,,,,CAR,,,,,,11250,,,13350
DW70EKJ,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr Auto,30/01/2021,90019,44292,,,,,,,,,11300,,,13395,,,,CAR,,,,,,11400,,,13500
DW70EXD,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr Auto,30/01/2021,90019,47103,,,,,,,,,11150,,,13250,,,,CAR,,,,,,11250,,,13350
DW70EPD,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr Auto,30/01/2021,90019,45974,,,,,,,,,11250,,,13350,,,,CAR,,,,,,11350,,,13450
DW70DVT,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr Auto,22/02/2021,90019,48455,,,,,,,,,11100,,,13195,,,,CAR,,,,,,11200,,,13300
DW70EPE,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr Auto,30/01/2021,90019,46151,,,,,,,,,11200,,,13295,,,,CAR,,,,,,11300,,,13400
DW70DXM,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr Auto,22/02/2021,90019,46934,,,,,,,,,11200,,,13295,,,,CAR,,,,,,11300,,,13400
DW70EAP,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr Auto,22/02/2021,90019,46180,,,,,,,,,11200,,,13295,,,,CAR,,,,,,11300,,,13400
DT70LZB,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr Auto,22/02/2021,90019,48278,,,,,,,,,11100,,,13195,,,,CAR,,,,,,11200,,,13300
DT70LYO,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr Auto,22/02/2021,90019,46777,,,,,,,,,11200,,,13295,,,,CAR,,,,,,11300,,,13400
DS21TTE,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,26/03/2021,90018,65864,,,,,,,,,9375,,,11495,,,,CAR,,,,,,9450,,,11550
DS21TVF,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,26/03/2021,90018,73349,,,,,,,,,8975,,,11095,,,,CAR,,,,,,9100,,,11150
FD70ODM,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Griffin 5dr,30/11/2020,92363,53647,,,,,,,,,9925,,,11995,,,,CAR,,,,,,10000,,,12100
FD70OTX,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Griffin 5dr,30/11/2020,92363,41991,,,,,,,,,10550,,,12650,,,,CAR,,,,,,10650,,,12750
FD70OXL,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Griffin 5dr,30/11/2020,92363,41624,,,,,,,,,10550,,,12650,,,,CAR,,,,,,10650,,,12750
FD70NLA,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,30/11/2020,81218,46945,,,,,,,,,10900,,,12995,,,,CAR,,,,,,11000,,,13100
DL70HRO,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,24/11/2020,81218,464,,,,,,,,,13750,,,15850,,,,CAR,,,,,,13900,,,15995
FD70MVC,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,30/11/2020,81218,41076,,,,,,,,,11200,,,13295,,,,CAR,,,,,,11300,,,13400
FD70NLZ,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,30/11/2020,81218,45660,,,,,,,,,10950,,,13095,,,,CAR,,,,,,11050,,,13150
FD70MPE,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,30/11/2020,81218,45479,,,,,,,,,10950,,,13095,,,,CAR,,,,,,11050,,,13150
FH70EXD,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,31/12/2020,81218,35281,,,,,,,,,11550,,,13650,,,,CAR,,,,,,11650,,,13750
VE21XGC,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,27/05/2021,81218,40179,,,,,,,,,11600,,,13695,,,,CAR,,,,,,11700,,,13800
DS21TVP,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,31/03/2021,81218,40956,,,,,,,,,11600,,,13695,,,,CAR,,,,,,11700,,,13800
DS21TUJ,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,31/03/2021,81218,39321,,,,,,,,,11650,,,13750,,,,CAR,,,,,,11750,,,13850
FG21LUF,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,31/03/2021,81218,42155,,,,,,,,,11500,,,13595,,,,CAR,,,,,,11600,,,13700
DS21UBV,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,31/03/2021,81218,43283,,,,,,,,,11450,,,13550,,,,CAR,,,,,,11500,,,13600
DS21UJD,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,31/03/2021,81218,40215,,,,,,,,,11600,,,13695,,,,CAR,,,,,,11700,,,13800
DS21ULM,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,31/03/2021,81218,36795,,,,,,,,,11850,,,13950,,,,CAR,,,,,,11950,,,14050
VE21XCB,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,27/05/2021,81218,41000,,,,,,,,,11550,,,13650,,,,CAR,,,,,,11650,,,13750
FG21LUE,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,31/03/2021,81218,40608,,,,,,,,,11600,,,13695,,,,CAR,,,,,,11700,,,13800
DS21UPO,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,31/03/2021,81218,37363,,,,,,,,,11800,,,13895,,,,CAR,,,,,,11900,,,14000
DS21ULA,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,31/03/2021,81218,38154,,,,,,,,,11700,,,13795,,,,CAR,,,,,,11800,,,13900
VE21XGO,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,27/05/2021,81218,40178,,,,,,,,,11600,,,13695,,,,CAR,,,,,,11700,,,13800
FL21PUV,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,29/04/2021,81218,43886,,,,,,,,,11450,,,13550,,,,CAR,,,,,,11500,,,13600
FL21PHJ,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,29/04/2021,81218,45156,,,,,,,,,11350,,,13450,,,,CAR,,,,,,11400,,,13500
VO21XPF,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,27/05/2021,81218,42830,,,,,,,,,11500,,,13595,,,,CAR,,,,,,11600,,,13700
DS21UFW,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,31/03/2021,81218,49122,,,,,,,,,11100,,,13195,,,,CAR,,,,,,11200,,,13300
FL21POF,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,29/04/2021,81218,44302,,,,,,,,,11400,,,13495,,,,CAR,,,,,,11450,,,13550
RX21DMZ,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,19/07/2021,81218,51408,,,,,,,,,11000,,,13095,,,,CAR,,,,,,11050,,,13150
FL21PMU,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,29/04/2021,81218,42650,,,,,,,,,11500,,,13595,,,,CAR,,,,,,11600,,,13700
FG21MFA,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,31/03/2021,81218,46217,,,,,,,,,11250,,,13395,,,,CAR,,,,,,11350,,,13450
VO21YBB,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,27/05/2021,81218,47796,,,,,,,,,11200,,,13350,,,,CAR,,,,,,11300,,,13400
DS21UJW,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,31/03/2021,81218,43315,,,,,,,,,11450,,,13550,,,,CAR,,,,,,11500,,,13600
DW70EXH,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,30/01/2021,81218,46980,,,,,,,,,11000,,,13095,,,,CAR,,,,,,11150,,,13250
DW70FBJ,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,30/01/2021,81218,43322,,,,,,,,,11200,,,13295,,,,CAR,,,,,,11300,,,13400
DT70USW,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,30/01/2021,81218,50098,,,,,,,,,10800,,,12895,,,,CAR,,,,,,10900,,,13000
DT70UMS,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,30/01/2021,81218,37560,,,,,,,,,11550,,,13650,,,,CAR,,,,,,11650,,,13750
DT70LZF,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,22/02/2021,81218,49917,,,,,,,,,10850,,,12950,,,,CAR,,,,,,11000,,,13100
DT70UYH,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,30/01/2021,81218,36807,,,,,,,,,11600,,,13695,,,,CAR,,,,,,11750,,,13850
DL70HNZ,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],24/11/2020,86008,44306,,,,,,,,,12150,,,14250,,,,CAR,,,,,,12250,,,14350
FD70NJF,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],30/11/2020,86008,67222,,,,,,,,,10800,,,12895,,,,CAR,,,,,,10950,,,13050
FD70MPU,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],30/11/2020,86008,44753,,,,,,,,,12150,,,14250,,,,CAR,,,,,,12250,,,14350
FH70FBD,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],31/12/2020,86008,48929,,,,,,,,,11900,,,13995,,,,CAR,,,,,,12000,,,14100
DS21UFL,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],31/03/2021,86008,43389,,,,,,,,,12550,,,14650,,,,CAR,,,,,,12700,,,14850
FG21MYM,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],31/03/2021,86008,42710,,,,,,,,,12600,,,14695,,,,CAR,,,,,,12750,,,14900
KP21WPJ,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],31/03/2021,86008,47454,,,,,,,,,12300,,,14395,,,,CAR,,,,,,12450,,,14550
FG21MPO,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],31/03/2021,86008,47686,,,,,,,,,12300,,,14395,,,,CAR,,,,,,12450,,,14550
DV21NTK,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],31/03/2021,86008,52614,,,,,,,,,12000,,,14095,,,,CAR,,,,,,12100,,,14200
FG21MTZ,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],31/03/2021,86008,53892,,,,,,,,,11950,,,14095,,,,CAR,,,,,,12050,,,14150
FG21MFE,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],31/03/2021,86008,49692,,,,,,,,,12200,,,14295,,,,CAR,,,,,,12300,,,14450
DS21TWM,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],31/03/2021,86008,49856,,,,,,,,,12200,,,14295,,,,CAR,,,,,,12300,,,14450
FG21MWA,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],31/03/2021,86008,49605,,,,,,,,,12200,,,14295,,,,CAR,,,,,,12300,,,14450
VO21OKG,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],31/03/2021,86008,45570,,,,,,,,,12450,,,14550,,,,CAR,,,,,,12550,,,14700
EO21URU,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],31/03/2021,86008,38263,,,,,,,,,12850,,,14950,,,,CAR,,,,,,13050,,,15150
EK21OKL,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],31/03/2021,86008,44325,,,,,,,,,12500,,,14595,,,,CAR,,,,,,12650,,,14750
VO21XMF,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],31/03/2021,86008,43643,,,,,,,,,12550,,,14650,,,,CAR,,,,,,12700,,,14850
EK21OKM,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],31/03/2021,86008,45210,,,,,,,,,12450,,,14550,,,,CAR,,,,,,12550,,,14700
FG21LZH,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],31/03/2021,86008,41776,,,,,,,,,12700,,,14795,,,,CAR,,,,,,12800,,,14950
EO21UPF,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],31/03/2021,86008,50391,,,,,,,,,12150,,,14250,,,,CAR,,,,,,12250,,,14350
DS21UDO,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],31/03/2021,86008,42472,,,,,,,,,12600,,,14695,,,,CAR,,,,,,12750,,,14900
FG21LVK,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],31/03/2021,86008,44562,,,,,,,,,12500,,,14595,,,,CAR,,,,,,12650,,,14750
FG21LZA,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],31/03/2021,86008,52006,,,,,,,,,12000,,,14095,,,,CAR,,,,,,12100,,,14200
KP21WLV,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],31/03/2021,86008,42917,,,,,,,,,12600,,,14695,,,,CAR,,,,,,12750,,,14900
DS21TUV,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],31/03/2021,86008,51694,,,,,,,,,12100,,,14195,,,,CAR,,,,,,12150,,,14300
DP21YFR,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],28/07/2021,86008,47807,,,,,,,,,12300,,,14395,,,,CAR,,,,,,12450,,,14550
FG21NHV,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],29/04/2021,86008,47898,,,,,,,,,12300,,,14395,,,,CAR,,,,,,12450,,,14550
FG21MWV,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],31/03/2021,86008,48586,,,,,,,,,12250,,,14350,,,,CAR,,,,,,12350,,,14500
FG21MKV,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],31/03/2021,86008,49689,,,,,,,,,12200,,,14295,,,,CAR,,,,,,12300,,,14450
FG21MWN,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],31/03/2021,86008,40599,,,,,,,,,12750,,,14850,,,,CAR,,,,,,12900,,,15050
DT70LVC,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],22/02/2021,86008,50852,,,,,,,,,11900,,,13995,,,,CAR,,,,,,12000,,,14100
DW70FBU,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],22/02/2021,86008,49595,,,,,,,,,11950,,,14095,,,,CAR,,,,,,12050,,,14150
DT70UPE,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],22/02/2021,86008,46999,,,,,,,,,12150,,,14250,,,,CAR,,,,,,12250,,,14350
DW70FGZ,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],30/01/2021,86008,46578,,,,,,,,,12150,,,14250,,,,CAR,,,,,,12250,,,14350
DW70FDL,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],22/02/2021,86008,44911,,,,,,,,,12250,,,14350,,,,CAR,,,,,,12350,,,14450
DW70ELU,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],30/01/2021,86008,47531,,,,,,,,,12050,,,14150,,,,CAR,,,,,,12150,,,14250
DT70UOL,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],30/01/2021,86008,47087,,,,,,,,,12050,,,14150,,,,CAR,,,,,,12150,,,14250
DT70UEF,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],30/01/2021,86008,44910,,,,,,,,,12250,,,14350,,,,CAR,,,,,,12350,,,14450
